,TCGA-22-5482-11A-01R-1635-07,TCGA-22-4593-11A-01R-1820-07,TCGA-43-5670-11A-01R-2125-07,TCGA-77-7338-01A-11R-2045-07,TCGA-56-7823-11A-01R-2247-07,TCGA-33-4587-01A-11R-2125-07,TCGA-43-3394-01A-01R-0980-07,TCGA-56-7579-11A-01R-2045-07,TCGA-56-8082-11A-01R-2247-07,TCGA-77-7138-01A-41R-2045-07,TCGA-51-4079-01A-01R-1100-07,TCGA-43-7657-11A-01R-2125-07,TCGA-33-4587-11A-01R-2125-07,TCGA-77-7138-11A-01R-2045-07,TCGA-43-5670-01A-21R-2125-07,TCGA-22-5481-01A-31R-1949-07,TCGA-58-8386-11A-01R-2296-07,TCGA-77-7337-11A-01R-2045-07,TCGA-22-5472-01A-01R-1635-07,TCGA-39-5040-01A-21R-2125-07,TCGA-22-5491-11A-01R-1858-07,TCGA-51-4081-01A-01R-1100-07,TCGA-90-7767-01A-11R-2125-07,TCGA-56-8083-01A-11R-2247-07,TCGA-22-4593-01A-21R-1820-07,TCGA-51-4079-11A-01R-1758-07,TCGA-34-7107-01A-11R-1949-07,TCGA-77-7142-01A-11R-2045-07,TCGA-56-7222-11A-01R-2045-07,TCGA-56-7579-01A-11R-2045-07,TCGA-51-4080-01A-01R-1100-07,TCGA-22-5471-01A-01R-1635-07,TCGA-22-5483-11A-11R-1820-07,TCGA-34-7107-11A-01R-1949-07,TCGA-43-7658-01A-11R-2125-07,TCGA-56-7823-01B-11R-2247-07,TCGA-43-7658-11A-01R-2125-07,TCGA-43-6771-11A-01R-1820-07,TCGA-56-7222-01A-11R-2045-07,TCGA-58-8386-01A-11R-2296-07,TCGA-56-7582-11A-01R-2045-07,TCGA-51-4081-11A-01R-1758-07,TCGA-51-4080-11A-01R-1758-07,TCGA-22-5471-11A-01R-1635-07,TCGA-92-7340-01A-21R-2045-07,TCGA-43-6143-01A-11R-1820-07,TCGA-90-7767-11A-01R-2125-07,TCGA-39-5040-11A-01R-2125-07,TCGA-77-7338-11A-01R-2045-07,TCGA-22-5482-01A-01R-1635-07,TCGA-22-5472-11A-11R-1635-07,TCGA-43-6143-11A-01R-1820-07,TCGA-43-7657-01A-31R-2125-07,TCGA-56-7582-01A-11R-2045-07,TCGA-85-7710-11A-01R-2125-07,TCGA-56-8083-11A-01R-2247-07,TCGA-22-5491-01A-01R-1635-07,TCGA-22-5481-11A-01R-1949-07,TCGA-56-7730-01A-11R-2125-07,TCGA-77-7337-01A-21R-2045-07,TCGA-43-3394-11A-01R-1758-07,TCGA-56-7580-11A-01R-2045-07,TCGA-56-7730-11A-01R-2125-07,TCGA-43-6771-01A-11R-1820-07,TCGA-92-7340-11A-01R-2045-07,TCGA-56-8082-01A-11R-2247-07,TCGA-77-7142-11A-01R-2045-07,TCGA-22-5483-01A-01R-1820-07,TCGA-56-7580-01A-11R-2045-07,TCGA-85-7710-01A-11R-2125-07
TSPAN8,5.14919158554531,3.79390411952524,5.49066614701602,2.64520728213715,4.67687709270305,-0.205807418459193,3.23387048032361,4.52280427433526,4.81763277012104,-0.162748434059496,2.61783095853429,5.50578555535401,4.75152870928712,2.87024606586168,0.49465739345209,-2.35078170869484,3.50978776608262,4.16990259188735,2.78233814914387,1.26884763163238,4.29033645887446,2.68251480690879,-0.685861206597395,0.208113511869858,-2.94839234581247,3.26253296384447,0.0739081300671716,2.00256243598622,3.47421634037455,-0.452240443180265,0.511668161836353,0.846888471078508,3.60818640169954,3.62437446932501,2.38782850378967,-5.75820569095116,4.54163780211419,3.953037138285,2.95303902943234,1.47425993224987,4.62118458387842,2.51645124819534,3.70188021722655,4.39561429531642,-1.04432301189882,-1.06790484807407,5.19934276798372,3.6713684920116,4.03401457439647,-2.20684001431617,4.45674301644101,4.19667896749006,-2.98736335550361,-2.31682466680286,2.94203695680142,4.48590117151233,2.81709198094693,4.21495598012823,2.31449633408227,2.53323628945457,4.33954397699371,3.87788334258178,4.39186767916363,-3.30607373573004,4.95096219881971,2.4002945836252,2.66002933665508,5.585194947876,1.17037993635813,2.57609050372918
TSSC1,3.81340920689967,4.63337377344315,3.87957493494973,5.42119534682114,4.14245641460724,5.10928485310128,6.04143838539212,4.02099461822451,3.76425934728969,5.48980191550835,5.44114540843841,4.01390264589035,4.50240582996597,3.84297495991498,4.99013997891007,5.74308677022756,4.40305302351919,4.2563135730644,4.7553363562843,5.15656455874834,4.03159101679895,4.98879408332837,4.86680740218568,4.53081486078401,4.75395502009224,4.04641666530379,4.66203442359201,4.59659261458805,4.28057187931087,5.73791740022071,6.25526932511553,6.21230389391492,4.02773746275758,4.34619944190465,5.78456882942956,5.30377122950099,4.11615771623023,3.99459101344688,4.92514317608882,4.59838516800006,3.9031358708997,3.78807108286252,4.07887378351727,3.98736320941655,4.80648553873431,5.28213841847184,4.23117482959749,4.28484236101642,4.36821589080281,5.2447222274926,4.02134163210703,4.18723114171719,4.47679758546167,5.25417143729571,4.36467961383627,3.90881523357035,5.8454170311151,3.96248370178024,5.90303807895734,4.75794369137093,3.77592420692051,4.06107963716504,4.08409677962445,5.1559461792453,4.10255083210974,5.37393188351021,3.86184611589927,5.72674101831526,5.54933565573578,4.53141648458887
TSSK6,0.0981321780064393,-1.20691869172263,0.18158964456235,0.125815347562826,0.174918072307,1.48913310290978,1.65781369846993,-0.384698403401912,-0.826537748366907,1.44545000106,0.83527632909337,-0.125054220865235,0.232107921558566,0.221707447297229,0.803870727390939,2.12359716166595,0.500641276465014,1.16392696844638,1.550895581676,1.23410801183022,0.16573709541668,1.4842458640421,1.0695484993145,-0.349346845152756,1.30419356700334,-0.98565132130231,1.89165825571898,1.50856930628028,0.516846056890082,1.17100899802522,2.36084216151016,0.822596004078472,-1.55826808353594,-0.43164428527388,1.28533992321838,2.51049032465864,1.06959799554179,-0.243574667547055,1.36223523887689,1.05459729730593,-0.129107995398253,-0.3641216249841,0.338311012943585,0.0749707797661152,1.24960802035198,0.610974043217533,0.0871403707436238,-0.261063628601316,-0.235550400155839,1.28346960194969,-0.183766003356954,0.158066750103165,1.81455845874536,1.779251844475,0.404433136502162,0.856437622439774,1.4920652665624,0.0269472239210883,1.42502545459864,0.606098785099469,-0.854435714631944,0.620366137452498,0.193169593437804,0.960116141063325,-0.03050063632847,1.22631145675175,-0.363020249384032,2.12248212625076,1.06248714149523,1.6842283754623
TTC18,2.03678221349322,-1.32879124094999,4.82523159914363,0.301697197350114,3.32737170441285,1.8087263168501,0.490513275449499,4.34490117806186,3.19378825188688,1.3724079172302,0.198831500035099,3.06380929909274,1.33608507271011,2.94291320990814,1.35332183894129,1.05019954574924,2.68076871290061,2.05167397277748,2.3182526436843,0.210353220539067,-0.019121566404106,0.93904957878442,-0.754511114192921,-0.239280271840466,-0.73611685258014,0.764305569882891,0.958372292168153,1.22036311050477,1.90110178355856,-1.33323282762416,-0.484757322313031,0.18735043006192,1.03500995630277,0.245078696764716,1.2225138715082,-0.820834573468278,3.67417119989625,0.777830178033497,-0.864534347795838,0.242750987338343,3.50642574383511,3.05490760522885,1.58722160562548,3.11444989803904,-0.878097231787585,0.399793362613951,3.89108978273659,2.13060696353294,-0.292534345576945,0.770529145952155,2.04286295501856,-0.374813693174013,1.39031795499143,-0.588154052627767,3.1996635431851,1.68036487302071,1.58306802230803,3.05189101165398,1.92595306138598,-1.41240543196294,2.48132169636461,0.892428131042979,4.43642143568487,-0.490045704156438,3.19651248798223,0.533031580897062,1.94022403570809,-0.442382310840616,-1.10472343940624,-0.443448364999374
TTC21A,2.37099732986649,0.798291393707952,4.53316918340009,0.0870042720871651,3.32438463090558,1.40727122253964,-0.30718859662057,4.48316059222036,3.29438340837505,0.763087865500472,-1.02430210089295,3.24211351304284,1.70013333053266,3.31771399153844,1.05430344085189,1.26938769047048,2.2021960220866,2.60985198654131,1.39059627092359,1.74502689561522,1.56275283634086,0.30938893175979,1.06618796834487,0.291206227176519,0.237616686029104,2.50514237204828,0.0759176159830836,-0.138775669281564,2.14244971483935,0.0253602195244743,-0.445702910735862,0.555619945021496,1.47861187192285,1.53763201383208,1.37453820873912,-0.965435694635673,3.35400866722789,1.93053121160884,0.383569618115639,0.969287179569073,3.33839877744104,2.96342921487657,3.00130462380311,3.3559166722308,-0.402251533747505,1.18080562244503,3.02318438029789,2.11959065027137,1.39622466532899,-1.5963157838316,2.57611745643675,1.24437512309229,0.73544088144971,-1.01806404669748,2.77126092794615,2.41948397918264,1.0697099321982,3.62203445850649,-0.464959888986966,-0.629866315074445,3.01706889695023,1.74817866395975,3.95782443411974,0.611219622128307,3.35608705301654,0.141092995090814,2.35138369452872,0.646813617777119,0.650787511290317,0.613517006628581
TTC25,2.39903966446193,-0.203312390745227,4.22047125712584,-1.05185052596273,2.61124358935929,1.51998195205858,-0.534048314611493,3.8367195416634,3.21477644277959,-0.107904191434895,0.509350743447391,3.12719927929917,1.40895868111932,3.40472627744933,0.402619552954245,1.70070297016631,2.27772906102081,1.93269796462688,2.03819540294179,1.24451644172842,0.468391562852373,0.895438824217058,0.300162444978311,0.80216723822662,0.576451959403635,1.34769972285035,-0.341816503264076,-0.21808391025185,0.81379845949423,0.356295503666241,0.599748502102909,0.576065622718382,0.567764724898401,1.07966382679889,2.03602176883555,-1.29441583856545,3.79871804393802,0.867176640344638,-0.00699491827169801,-0.067114806804471,3.05813890187571,1.59490103375517,1.58256835377454,3.66441825295751,-1.0859220855897,0.119375986359603,3.25976570446705,1.46997570879881,2.34479682804216,-1.06723734643907,2.40967359140663,0.182619163254688,0.444057946569236,-0.23635967148126,2.47827697930047,0.949181492127926,1.78838620449385,2.92171472843547,1.23937923166023,-0.732377433610486,3.38834155083581,-0.0198620669570908,4.60530015913267,-0.597669626361179,3.08049794307546,0.61104300141721,1.56254801555132,1.10947875137855,-0.446906983122388,-0.783740035891081
TTC28,6.5275849098955,5.60708839872464,5.94240445542968,5.16393687190688,5.8052484087023,3.74104948224103,5.01175513255726,5.89341895398479,5.78429854788926,2.66153164718083,3.08640868426214,6.08352983644617,5.61854522542252,6.17277933991804,4.02455445831324,5.38266348087753,5.35363913409735,6.29291640473012,4.16259270757294,4.87611900734237,6.05881440281851,5.63456980199657,4.47322306648061,6.0441601959796,5.9431998493464,6.30274753507023,5.5636826766212,4.63272745215308,5.70591593718018,4.0136938433544,5.32735908303285,3.57973264699858,5.79658562674957,5.75624791913499,2.86645611647962,4.54802570443877,5.86335537634133,6.02971905444344,3.29884452907372,4.66247797778947,6.24919602202159,5.84133487611675,6.18199915341373,5.73425651513111,4.47058154618031,5.0893461781144,6.07656248951443,5.51364939202868,6.22021171915264,4.26692963706294,6.25622662586492,6.02392626669201,4.9754139470269,5.77413513215919,5.79191709060823,6.08215095517597,2.93186577579547,5.9197398228399,5.07674347182224,4.28471365981725,6.52068191004605,6.27895244849007,5.22499236645555,3.65682198043524,6.52146416830988,4.80110306946633,6.29636714211998,3.60049738359289,4.46615260644355,3.77733590201128
TTC29,1.0950871921773,-3.28660083242349,3.48008994180065,-4.08906034020587,1.98494357302297,-6.26309519861005,-3.41774880217165,3.53617058039623,2.07093199752092,-5.16985085945812,-6.70716350081799,1.95247056739893,1.04647401662071,0.524706328869324,-1.88283044044866,-6.59436509345073,0.976377493051027,0.83589321053717,-0.432950802124296,-4.29766517462908,-2.41923666195033,-6.70612843647075,-6.88601710288903,-6.66080233904449,-6.59604439915427,-1.02188497818549,-4.68114485995472,-4.08843466968105,-2.24308177519718,-3.10183583748518,-3.55662102766122,-3.86737827306821,-3.66967328387464,-2.83333031806589,-6.52806835823601,-6.66390805541821,2.64916394734439,-2.52662103044734,-2.72930684109335,-5.00737416016719,1.86685298892594,-0.387774101027763,1.59424164431712,2.51450213537852,-6.87820860407307,-6.52813095973242,2.27763534025111,-0.30638149181941,0.88808883819338,-6.59637866892297,1.01616695298862,-5.4739713950891,-5.26611579931986,-6.66499777696987,0.536481009091043,-0.95742702711539,0.497069674387389,1.25000350444254,-6.66425877746552,-7.49681453810232,2.04551702056119,-4.23640186494302,3.52387267957179,-4.29308323714028,2.11532479571551,-5.13836564886772,-0.958290896834908,-3.6761766455305,-6.66454519854725,-4.68980825188492
TTLL12,5.01775624285944,5.53324820497029,5.00982215943202,7.42263961236114,4.80023842660901,7.54356600559175,7.9949703019182,4.84291574679863,4.53286405879098,6.84792650336885,7.74065530648151,5.17613545765639,4.93979515715339,5.85327833567911,6.35519537619708,7.77131700098735,4.84812711369516,5.2134663428093,7.45529081014013,7.03650896997843,4.98351700159646,7.46667806547201,7.0552397255132,7.32881955469187,7.46331666570188,4.58121577193985,7.85757257891758,7.24310828488493,5.34486982469378,8.30860673072477,7.60755347043473,6.89785339470123,5.61352773665117,5.01962505204358,6.63342348625583,8.03688167352993,5.27940898139638,4.88583903083582,8.19767373055721,7.6945203980765,4.91978340056131,5.40474885460051,5.09753287273976,5.17264587961501,6.95903587587942,7.16427664533982,5.03816064657014,4.74998752107737,4.98658957153872,7.69934481355017,5.08401471650002,5.25076335503807,7.0578604958032,7.89229523955841,4.99218870676537,4.8186915258547,8.11895890589099,5.00552241172651,6.81481009714034,6.74785535375072,5.52579415958062,5.14957033048499,4.75442807198184,7.032759905804,5.12102144974758,7.36796302354582,5.12308379349638,6.65268040002135,8.07000407420086,7.47401036955528
TTLL3,4.63647228856814,3.2441431843348,5.15345458145012,3.25652576149567,5.01435523190987,4.13232368494195,3.94392965662719,5.47929688224458,5.0738433515164,2.83708750426172,2.28119737909032,3.99189164624132,4.21041181995507,5.42423153793993,3.6859916536469,4.30381632225105,4.72888120293011,4.64088036778437,3.59388121138672,3.59478556374625,4.01038252229476,4.37446452215286,2.86925368034589,3.13376501457045,3.41218509760343,4.7605556918019,3.75309353839019,3.54623895090126,4.59119250453298,2.37217749994021,3.74328064792988,3.57427448362674,3.54656245653488,3.62511366468144,4.1902162700962,2.44405407282011,4.9177196340364,4.89284403004458,2.73341102051274,4.02290988687323,5.51050640577536,5.44633045849034,4.21776760333599,4.05613896957627,2.72191857801756,4.79892068055016,5.15302154589419,5.07482621489068,3.87744740710275,3.05614055853821,3.98462475608285,4.30075216398642,3.25377550820903,2.98472747720452,5.19198111900928,5.19408359913284,2.73036615768745,4.82782797506503,4.32371774906718,1.68905877144439,3.83214910246649,5.29884472104841,4.68220816030374,2.98344698737372,5.0255612240157,3.95743856235904,5.04054100116118,3.80343776664941,4.07134608400715,3.40728140116089
TTN,2.86267963122596,3.04225828978927,4.66178224967689,2.24487134607057,3.28352432386335,3.33976868144716,3.65676532414822,3.64890973360124,3.40575519838127,2.68957852957946,2.44796660972449,3.4951625848876,3.90205343179196,5.30573883868628,0.622327580732862,1.71277492723607,4.14750764602797,4.71724259574518,2.63837123351902,3.85709606777221,4.10530985561062,0.848405309514782,2.61251157156138,1.64843929768695,2.89722977101342,5.29403008015549,3.76621796238822,2.12145600382117,4.88808549873355,2.72081148267861,2.22748397563742,2.90566949085886,4.06266894882944,3.53713476329504,2.23346167949588,3.151229143133,4.82282253774968,5.13759991889213,3.61021703630983,3.43393125105914,3.78675788837613,4.75412520921759,4.36441946396685,5.30823768542638,2.55195832522209,1.49984884932869,4.75971578084807,3.9152895484104,2.79021477613934,2.058447086174,4.36341622233923,4.37450580063193,2.01129702111952,2.79923272781634,4.65329195460452,5.24702374331322,2.05892231923454,4.18300226409221,3.29852648140178,1.70275167640012,4.52909252720741,4.57108990646837,4.86304166811958,2.60876062677266,4.17605380707477,3.70536140981122,5.21076940916866,3.11440358569487,3.01927204967941,3.17534029395832
TTPAL,3.89606103216583,4.5935426545762,4.30580410224029,5.24574533231464,3.93581495450324,5.48661792010088,4.30045628920315,3.74989261363204,4.71059834883416,6.21265668917366,5.00427591531446,4.00909335155788,3.66016394173598,3.9610567733025,5.23313135803313,4.72070819876392,3.86354176531953,3.84263442936953,5.03809426713976,5.21509741571604,4.02200999698414,5.54313268728255,4.76363896818352,5.15535607173614,6.06005327670377,4.21046089959661,4.53380585391484,4.52709133651187,4.57552104320778,5.55535017248894,4.3990375254213,5.03885458471751,4.55537344059705,4.35028236393446,4.91391804384485,5.46456194357983,3.87505319375347,4.38071850996978,5.63331727577947,6.13874231928334,3.85917681278483,4.43833094384373,3.87093164125084,3.91089664439168,5.58104932543541,5.05141863625725,4.3050024704396,4.0327917152289,3.84919473809207,5.14790553652997,4.20277833317328,4.2811268459471,4.88061235256981,5.08532208390978,4.3108468230826,3.80752437365795,4.50407143777435,4.30381094812835,5.07705020659762,5.92409100428872,3.7164764459645,3.86815156577918,4.3551118069344,6.40540380190884,3.98326979700252,5.44872591990258,4.04391885087799,4.91116196834372,3.93465371536874,5.61993865285048
TUBA1C,6.51373731188083,8.04887248420159,6.72138922570632,9.19002102375342,7.06730668221155,8.44951694901533,9.49774767404173,6.99926230304969,8.10114290339918,9.22807260136334,9.47768744800869,6.69113371560824,7.38454140298536,6.70260875662095,8.70621898095427,8.64633497136669,6.91363210085267,6.11372489305491,8.63112226389551,8.95302563876552,6.91552874522167,8.3139727337377,8.77281687921997,7.68411417426169,9.27583864655244,7.42415927129346,9.16659775467099,8.89853223704567,7.02010109841327,8.61698661334989,9.23559450409833,9.85386660553105,7.61439303693972,7.24557552474747,8.448926662265,10.0026551216412,6.77835928727727,8.06461622813159,8.59068593803106,9.38629355477849,6.64511825633172,7.51815597389704,6.57410542134097,6.8340094133304,9.31016853736399,8.64157624399651,7.31603198542377,7.57575676153624,7.01537204693425,9.40046508383401,6.87421051474114,6.89960608254657,8.57075404983225,8.93689212990049,6.72106146821085,6.86956439197508,9.55670834042565,7.09612154429702,8.98836337526608,9.16564641379188,6.94108649404221,6.77266479875324,7.53810205271082,9.97772979651337,6.58105471521705,9.04309314328194,7.19745599391183,8.465654151281,8.87831959171043,8.84673176627682
TUBB2A,4.16048990771516,5.15026568649937,4.70210915330073,4.91841795240086,4.22455908031472,6.54988320222135,4.48440736806045,4.09459563986625,5.83861254403019,5.34355796602329,6.11631239177449,4.00017055317796,3.80292153800142,3.79807053519304,6.12890406162926,4.39536777193348,3.85871631067633,3.06545648847556,5.08574795849275,6.1245718070395,3.5021386500329,4.54086094891113,4.36149154663494,7.01716983525897,4.51556209787042,4.93829925449269,5.01697840615275,5.72774188507367,3.51399374323416,5.55224013126383,3.78950653383474,5.01328763864866,4.53767052271144,5.38557035306279,5.41572562850622,5.76688117383346,3.74381895786283,5.87773433972997,4.90697955776128,5.85837548157925,4.16252339863902,5.04252188611062,4.3350845055719,4.2470965741545,6.19520146965499,4.12727962299759,4.92351110632759,4.34547505349421,4.45423455197348,6.06682491820945,4.42090980615994,4.65213294989487,4.60177359022604,5.12650834692137,4.52216744645286,4.15846685165377,7.1749481774062,4.08317043128969,5.86957726259533,6.10353831613321,4.25640579906288,5.00139179187668,4.44919473581917,6.95132863770539,3.48344223279377,4.70752155671391,4.92517882245931,7.00741868189487,3.73753588594325,4.67229544407963
TUBBP5,0.572188250787128,0.96477964007679,0.995646672652881,2.93051785671903,0.85073950604913,2.65397574657078,1.47554064766561,1.48300923767337,0.161534972907024,2.46166925231573,2.92441870501893,1.38920152870811,0.399358415570145,0.607019606224724,-0.328613219584778,0.43809642983765,0.395914736592489,0.766256725049177,2.76553471504611,0.0756043645841069,1.65493676632198,0.821867872134354,0.788393722393204,2.49285325520768,2.35041818132379,1.32499374574947,3.58953133661665,1.47982644705433,1.10163265030379,2.90269993775273,3.00889275476785,2.38823337147969,1.99824242412557,0.137421527283047,1.71521073221486,3.02366298178616,1.77882007623683,0.354582731855892,2.53616349439859,2.06375837699573,0.427245384624417,-1.70567315972293,0.962343931708915,1.53642673134377,1.2849759000334,1.56403223189487,1.22844385936892,0.973359606129484,2.22060267456409,3.24993608906686,1.07223327072946,0.630058069088141,2.69670164356115,2.52716602141298,-0.0472107808305383,0.234201935883665,2.53686056204846,-1.3997716868857,3.57179373773441,0.519783610782838,1.0638932464102,-1.83805108074388,2.06630926228354,2.69151901681835,1.47269722676958,3.03960677557264,0.897466076744503,2.31211873226657,-1.24704771272071,-0.109185491035921
TUBB,9.23244787667399,9.70889177205752,8.9023123030986,9.44944046945558,9.17628208729578,11.1609502496257,10.1693143334092,9.05810876931944,8.80533141895517,10.403613138061,10.0083173178978,9.39363917775001,8.7245972902398,8.89778545157102,10.1926424349753,11.9655266703599,8.87411582424213,8.83353294880353,10.1442333244854,10.5459948960467,8.79346536445063,9.42409371610601,10.6100917994733,11.3645887587961,10.8494234530588,9.21462569875849,10.0479749089685,10.6971350773425,8.45619109256198,9.93944170984355,10.2005815804053,10.3423732235323,9.33090643810722,9.32755019445533,11.8332334298335,10.6906766399728,8.94112645299212,8.78952836810869,10.6902389876036,10.3127557965699,9.49413962671653,9.4266969781751,9.45984386568275,8.99544573549495,10.3541821308994,10.9334173092467,9.01641976991812,8.69391841780981,9.1870363531048,9.83665415608303,9.43309353984965,9.09206821644227,10.1509056594341,9.37949545746963,9.46337840992195,8.87366776891201,9.72233429512711,8.96848103756342,11.3060829850269,10.7189202575845,9.03537658888607,9.3037162751306,8.7803626212374,9.68101219411956,8.7908514283621,11.0818077649185,9.50071969776516,10.2834232610112,10.7470952121118,10.1017165934102
TUBD1,2.68369403672001,2.22457435209547,2.46918588569642,3.47108037716437,2.73568856831263,3.51127258773565,4.67187291976551,2.89218756262669,2.94181425767125,4.57472560900001,3.66672711230033,2.70050691616514,3.36344615113613,3.24878535078509,4.41269224977855,3.81211426806026,3.20301751942534,2.53224113958961,3.32315302539514,3.72129478279308,3.3187653875395,3.88963604428406,4.36797525404005,3.00122988402226,3.33624260609879,3.25222170028406,3.59068786425786,3.48770964378062,3.68308747250409,4.28400436498936,4.16657232283901,4.5565923381471,3.01531059078229,3.12509068247819,3.84348146816366,4.39366032379602,3.1641431657227,2.79384092686621,4.20254114011127,3.64328002963207,2.48194614670204,3.37981525745014,2.56980994389698,3.24268940333368,4.57912858360299,3.25676816074121,2.73503642240485,3.50834931021852,3.11133925960962,3.89706806788934,2.26044097837758,2.71854053944804,4.63397881155922,3.99106676295265,3.18484169763398,2.82686645052013,4.82950682462636,3.22389964350314,4.22411790700251,4.10772424784534,2.984169792999,2.31077707957799,3.02378786176035,3.2736457577131,2.65637339472361,4.28024889520597,2.97828781309585,4.09582311188492,4.24627301200465,3.41885755748849
TUBG1,4.94406806631767,5.45591156089046,4.82792232169669,6.13271271045718,4.87031198369012,6.46951097737218,6.42763947506417,4.76198134642925,4.43993700758847,7.05790559150614,6.22932096466138,5.06245714580639,4.81713576566164,4.61562797909291,5.50543498595109,7.26078178041545,4.88864284675995,4.62763532997919,5.590840105705,6.07516209131244,4.59606457513976,5.8967912574117,6.69872614711681,5.79159613730036,6.24298601969021,4.75116841926311,5.81029448404201,6.13699893473527,4.93353301670458,6.84750873310929,6.77903537895146,6.52775839281372,4.92599137525771,5.10187082416155,6.77553858499368,6.4712648154906,4.68083316624777,4.88306043932766,7.02583550446287,5.83101514824386,4.9676005306179,4.73931965187372,4.781350473755,4.78188786948194,6.25902492205386,6.37568749577683,4.51597925581385,4.90195028605604,4.88108705296662,6.07135354267648,5.09568215357976,4.66737563429441,6.27668244139628,6.17745010419687,4.74255239752944,4.51692536629845,6.55623859605847,4.67174170645728,6.88713457848778,6.89517077560819,5.34173368862806,4.78788170822492,4.84887502282723,5.87451073008648,4.73493184933378,6.66125168596079,4.64823327506705,6.66372226805715,5.50118845896917,6.29478042942108
TUBGCP4,3.39428834986248,3.52138322758904,3.06841173472988,4.56663826200534,3.14477912243082,4.56436839031587,4.937833287312,3.18962960986759,3.10753752337485,4.46773557333995,3.69025968416405,3.33798661839672,3.03123006857702,3.6147267066206,3.37469726741682,4.52379333461575,3.05833763097499,3.38491483697779,3.89553639648185,4.3477631104148,3.12237423157844,4.80056929072625,4.28594219649966,4.00962645941029,4.62829129208746,3.59639887503235,4.47079382822635,4.70585483425541,3.54216306063649,4.66068059885056,4.94547118388553,3.65420335988839,3.7792357764886,3.47243491557421,4.5392129528079,4.96156634058977,3.13324195795884,3.50705779013474,5.3297747395638,4.17418700082646,3.5438104442928,3.27142565180792,3.41048557007628,3.55557065256682,4.06247980928381,5.06603417297374,3.5180928911157,3.13077267988284,3.55445501872514,4.19455415620741,3.66682838393073,3.37958440527478,3.96128833257095,5.13486657562872,3.3613523432032,3.11831329367637,4.125872068735,3.37506881051124,4.425212084166,3.83935182858854,3.44872833217431,3.35898758136663,3.09107424885933,4.40820516883054,3.86476671579786,4.48903359199277,3.61488600550975,5.10699748918684,4.51751792878054,4.86336517007233
TUFT1,4.67870484792266,4.80846258342754,4.06777930081066,6.36880788233325,4.24881488025738,6.33987587956102,7.66499418435597,5.3816038701483,4.90011805532505,5.62845581334594,7.81205103551396,3.90763257184854,4.60874239018894,5.15368365479124,5.09464462272817,3.9838339787921,4.2314823453802,5.02893668722662,6.13888291412807,7.15048656936882,5.13638341798179,7.46048195591241,6.35515049673971,4.37364267960908,5.31756920194433,4.5828088084742,6.97843179603271,5.98109406375488,4.49621441595825,6.75123152681864,7.42274743022462,6.53040404609891,4.86449675776493,3.60849117842248,7.80148692110669,7.85917134768222,5.26240173358499,4.19996218047718,5.87153608536607,6.54856801508028,4.38025996848474,3.69979066302137,4.30755649577985,5.19746046629684,5.80715664937983,6.65176982944867,4.78788822992731,4.42668366066202,5.3811821915731,6.30135280711365,4.40628807517853,3.7879583175875,5.79631601694572,6.3885320063319,3.45554973318383,5.70739465347379,6.25865935557997,4.97350009423141,6.82316498147433,4.86823074288301,4.70907380707758,4.84726111307749,4.11779697818806,6.27907837092762,5.02130948101283,5.30960375716175,4.85477463608309,5.6728490078357,5.08616005955845,6.99803081203296
TUSC3,5.23265467477815,4.79917656413987,5.31777035008099,6.14563368399213,4.95764513817785,6.15388007824887,5.1934611420433,5.18729825045002,4.70008222815956,5.50052844384361,6.46845340821057,5.26379389995661,4.80504962584436,4.69229718599586,8.34489635689326,5.31426603515024,4.76161823958771,4.50089906118379,5.10532573031306,5.47431118934466,5.02351378113403,5.71393861089831,5.47551801661752,6.20876757434574,6.942325187445,5.00905539416156,6.41547926005417,5.2797615245194,4.25516030400321,3.4253811453678,5.19061315932738,5.01573423620297,4.38970770594321,4.43191395570405,6.632062514011,6.1000378897084,5.10506440566118,4.48732129796046,6.07840850902524,5.82268866306531,4.82524980314679,4.23090091840783,5.10496673093111,5.13940366635774,4.60620379262566,5.6371407096287,5.03282966295594,4.93368157031064,4.84793918579927,7.30027039911411,5.25638367610571,4.49871474973596,6.02214998545715,5.99434703889203,4.1768469919162,4.56484562087382,5.52370402459431,4.54344968820913,6.55392454356601,6.23354979202237,4.9973081085151,5.01636241142714,5.06825321751487,5.724927234239,5.01847973486803,6.66801138976906,4.81324207603019,6.08566461912915,6.3723433535053,6.46702393511248
