,logFC_edgeRTCGA,FDR_edgeRTCGA,logFC_edgeR,FDR_edgeR,logFC_limma,FDR_limma
TMC5,1.32489609948247,5.08581305272754e-07,0.835711176554345,0.00370500851165269,0.860892359088597,0.00494739807055546
TMEM117,1.08201837502391,7.36465161899625e-06,0.855927933652798,4.48058991996492e-05,0.861938066537518,0.000107667496251164
TMEM14E,7.18117408423089,1.43917840205807e-09,1.81553971534193,0.120258907773055,1.81518092698264,0.04971294608768
TMEM154,1.00153901633976,3.4470233341753e-05,0.481356684683391,0.0130848343082743,0.51519705774443,0.00874807899537697
TMEM181,1.32893273532946,2.13442301281842e-07,0.683873737671451,0.000152184019291791,0.73413958269256,0.000502672921902992
TMEM198,1.09469660472133,4.27716278157349e-05,0.639219636623358,0.00999160975388028,0.66485558709402,0.00774397807351883
TMEM45B,1.27529560147022,5.7629105346857e-07,0.933108782366849,0.000281967696926632,0.858983382015275,0.00287544344924678
TMPPE,1.60878430053529,3.86007282833709e-07,0.676121966078956,0.0263667906893087,0.707118987978743,0.0208648524961631
TMPRSS13,1.04293664155846,6.606280600284e-05,0.693145465046136,0.00690840875781233,0.683366112825986,0.0137914732341143
TMPRSS6,2.2665965337922,0.000161881521831114,-0.602277057545253,0.293591522174564,-0.397209836999627,0.526893189308953
TNC,1.52847671342852,5.6588217838226e-05,0.595444493405153,0.18279946963409,0.744749823724675,0.100660140292912
TNFRSF10A,1.21287714191164,1.86026057440235e-06,0.801560536799997,0.00223009157727893,0.785736712436182,0.00469576576950251
TNFRSF10C,1.10256347937935,0.000141817221519636,0.754888202978364,0.0205037868372437,0.761634209621312,0.0225936823789108
TNFRSF17,1.2574685798329,0.00359726165723547,0.999743575644558,0.0601662783949836,1.11410180094066,0.0470741382997207
TNFSF15,1.73709590693134,1.17578815989611e-05,0.688784433624288,0.0378216334230458,0.657222326165944,0.0571421400593622
TNNC2,3.46796653560292,3.14351273458216e-06,-0.583715207529425,0.380878360083184,-0.329186607283743,0.659016080457693
TNNT1,3.03484708604342,9.63033054435699e-06,0.281321759544418,0.770932772894136,0.73801860537699,0.346192169681439
TNRC6B,1.20778261205269,3.64939019397165e-05,0.451417604885239,0.109634735644542,0.483874711299602,0.088905849776577
TP63,2.2112817191611,3.65795924410442e-06,0.416159450215945,0.404044530918232,0.51690657888806,0.293386165466729
TRIB3,1.04415325168939,1.60273064549154e-05,0.848432611202756,6.99366344408359e-05,0.857087718920704,0.000351835422624349
TRIM17,2.94411260386398,4.91433309770541e-10,1.06490877993606,0.0381582855544131,1.19813682241912,0.0259770048083214
TRIM29,1.624144297309,0.00136387847142549,-0.466998687475368,0.443305182661709,-0.336385743446705,0.579885394336802
TRIM6,1.47563603027696,6.23458231273082e-07,0.952761262798189,0.000757445249038501,0.946345261237952,0.00194581988162252
TRIM62,1.06072323504357,4.61337694941523e-07,0.707893203315606,0.000299607079734556,0.71400134640659,0.000450847557079255
TRIM7,1.37755699257984,0.000431966984560431,0.00173555173678331,0.998696660317911,0.195305786951364,0.656427211006724
TRIO,1.33913875172833,5.93514757239569e-07,0.839318793749369,0.00191034286322755,0.819372519074423,0.00485950882283608
TRPS1,1.60255014671427,1.64240328084723e-08,0.969028480107641,0.000474513279165556,0.966093343322375,0.00143795628511052
TRPV4,1.18466271480849,0.00129624590389013,0.0870954828784671,0.823735517636809,0.362912312031207,0.36912960879123
TRRAP,1.25050578104061,3.21292254296962e-08,0.930613135535383,1.59878448833966e-06,0.937000660769265,2.97936022147178e-05
TSPAN1,1.25552069227368,0.00780480122926409,0.21362917596468,0.703908312640884,0.243522226037797,0.671702794642329
TSPAN5,1.13223298897303,8.11728028697178e-06,0.835281891792818,0.000987691717791643,0.826313029437685,0.00188236067103747
TSPAN8,3.61589090720602,1.35285863437368e-09,0.48093870095974,0.39863141793871,0.462095854234594,0.489776771929575
TTN,1.29177433502474,0.00853328621460809,-0.870174777567773,0.063613448630263,-0.797928056365262,0.10612756940576
TTPAL,1.05651815697219,3.78219440708097e-12,0.960770905061266,3.21402751108966e-14,0.971489193847042,7.61276422130478e-09
TUBB2A,1.64689215967737,2.35894983082846e-07,0.961406389885785,0.000335581283999283,0.944828246015537,0.00139458312259398
TUBG1,1.01642153453452,1.49861092818611e-07,0.899147131359985,9.90274970893766e-09,0.916934764997238,2.55809356204895e-06
TULP4,1.1329294077509,6.66152946777122e-07,0.71192099138104,0.000947010766620629,0.705611089286115,0.00211501653949675
TXNRD1,1.55361070634633,9.81052185674808e-07,0.859653296385663,0.00210129912410427,0.935439321601348,0.00241469008157503
UBFD1,1.00146196667943,5.37102835755695e-14,0.970343440214787,1.34827757662164e-22,0.973496272307017,4.27517768447611e-11
UCN3,3.44302419319665,9.75412607024179e-05,-1.81416540391637,0.0224223884350985,-1.39516649206749,0.0614476553673329
UGT1A6,2.64788072234169,5.19413868693932e-05,0.455172581100444,0.574078360326354,0.813175465365501,0.289976052696608
UGT2A3,7.20881459118402,7.5130826195037e-06,1.44231317765119,0.0908979292983101,1.16054058798237,0.06427161906764
ULBP3,1.15901865257185,6.36162666905489e-06,0.803144067187389,0.000419549950782654,0.815916565571999,0.000503390530277675
UPK1B,4.26361056583872,2.0764218885366e-05,-0.31586841798872,0.740502092710107,0.62579291220074,0.479420503527179
USH1C,6.14567479200483,6.39887881169695e-11,1.55694725461341,0.0901748132872767,2.12939177618584,0.0132560693784853
UTP20,1.01326906792879,2.41743524128462e-08,0.83055616066679,5.84596299381001e-11,0.841960664739464,1.54043337025291e-07
VASH2,1.23248401322334,7.89598107520417e-06,0.905186685207501,0.0018342151237165,0.947287176239421,0.00239827868799949
VGLL2,10.7290044500053,1.88007513693902e-07,1.84872021051216,0.0299187377286204,1.4882173632934,0.0307193286919523
VILL,1.79325857471792,0.00024126443677699,-0.960801893168269,0.00646281227070894,-0.707132041516668,0.0819970238620981
VNN1,1.85143618522345,7.52857334711491e-05,0.292417400376689,0.584649607777475,0.538777087117244,0.328258110589968
VSIG10L,1.71053565337316,4.31695107451461e-06,0.604364655212518,0.0699384729437357,0.754423320015748,0.0359390562753985
WDR27,1.4584006258521,1.38317726634584e-05,0.756713914395128,0.0260390239766841,0.755186210456836,0.0262060910969285
WDR72,2.81710341137217,1.93894594306297e-06,0.17219361087513,0.818541333657311,0.571798981582784,0.428602820127995
WDR74,6.72565798470153,1.55987416458319e-17,1.39723701155131,0.0155632625911842,2.01355985940322,0.0119873016675065
WDR76,1.30309171627762,7.03048462164839e-08,0.967299283511705,4.90313256685993e-05,0.986046487905773,0.000239680520007893
WDR90,1.2143623714284,7.2157739163528e-07,0.929493870550131,2.77114991134221e-05,0.958490272498246,0.000157748920068027
WHSC1,1.19930540496513,2.60599583104494e-08,0.969185252334666,5.53055403684301e-07,0.972878532032543,2.68354966795935e-05
WHSC1L1,1.18944367224932,8.27067630391962e-06,0.569634395144152,0.00900418322675144,0.611155335558894,0.00971553419078242
WNT5B,1.04596293628462,0.000607091260223225,0.50131840740718,0.0898453323627858,0.559508801061243,0.058323563192052
XK,1.27725723331597,1.64108487719973e-05,0.631134294374342,0.0504521091786102,0.546061575745731,0.119855206340523
YDJC,1.01956977764291,4.7220952876626e-08,0.970867742854012,4.7363478954467e-10,0.966981029238823,1.33140034959956e-06
ZBTB20,3.84022830947784,1.01428174079827e-10,0.831052898470467,0.116273613419105,1.05477922523439,0.0716062060484376
ZBTB25,1.36794140243316,9.18960447611149e-08,0.820161640118023,0.00133952559532761,0.81849722660792,0.00185442297269418
ZDHHC13,1.01815976307987,2.4905930340151e-09,0.877355360629762,3.00732766313917e-10,0.883332850253432,2.13836412597895e-07
ZFP42,3.53343983957116,0.000120774412795965,-2.52230940564239,0.0023890998044725,-1.20343265430806,0.168669776585887
ZFP62,1.1252958811865,5.91905522618215e-11,0.987806853277117,2.67827970871747e-12,0.981481493586699,6.82146760999212e-08
ZG16B,3.19725808930551,3.74935778252064e-08,0.44790731530654,0.497010046257992,0.940882546444395,0.146889697318618
ZKSCAN1,1.12211561562128,2.17414727415658e-06,0.80925787743506,9.67278326376552e-05,0.806178771853624,0.000444090255057118
ZNF124,1.72286191572105,1.58331524127024e-08,0.939890484271037,0.00132183466744268,0.901928421040781,0.00367089945208878
ZNF154,1.58316942663492,6.5299356500453e-06,0.393737742517793,0.216554340807215,0.470339631527942,0.117068696962935
ZNF208,1.09805854439014,0.00283051954250993,0.115702693519391,0.768897725794683,0.117306785060002,0.740283854964336
ZNF354B,1.06253500300758,2.20949904505145e-06,0.752211203476021,0.00168996288398226,0.742619947015736,0.00226847103407465
ZNF391,1.04744992923343,1.54243241824262e-05,0.828688293846311,0.000214308766870414,0.808716283483184,0.000611689847303803
ZNF454,1.7036308844852,2.96091689678522e-05,0.355548891106662,0.508886496077165,0.200592785267375,0.704473039769503
ZNF460,3.44618655342583,2.33596998353958e-11,0.923652841496383,0.040728464068806,1.09593870970119,0.036977376211505
ZNF462,1.07689482783306,0.000764156381220849,0.2810333150546,0.399082727102036,0.271915072758619,0.404399194537687
ZNF483,2.06070167833187,4.25804366033415e-07,0.405915978773941,0.332679565658447,0.500738532838244,0.24027455915104
ZNF484,1.17333232506652,4.76785606563978e-08,0.772296216516593,0.000176903350538733,0.770397299408596,0.000305433316942006
ZNF486,1.46185119590014,8.34525854422856e-05,0.383994627533143,0.28868396809248,0.409150450892754,0.278132689730402
ZNF514,1.04713920753811,3.20905012834784e-06,0.947255246424249,6.17780775241779e-06,0.929873535779988,5.86401597829476e-05
ZNF551,1.26858867951893,5.73179928917719e-08,0.86139256732888,0.000270220977119895,0.844153691197482,0.000786082346385265
ZNF572,1.16014410258484,3.39813410471665e-06,0.91370977024575,0.000140844502566486,0.94298938890036,0.000252892224570558
ZNF573,1.52854733716285,3.97037703027015e-08,0.924812166209427,0.000384153762369378,0.920778102843399,0.000554467764660071
ZNF669,1.05037749661631,1.02565128869411e-08,0.887205967666963,9.08304006792681e-07,0.868067174856767,1.10872256881868e-05
ZNF678,1.31875756291946,6.63408840640027e-09,0.996061809737021,2.3279834319474e-05,0.988053989734318,7.99719219805325e-05
ZNF681,1.08525752732607,1.82003849751739e-07,0.917938623698242,6.40554133514688e-06,0.940205447589988,3.11684330247413e-05
ZNF696,1.03688777009707,2.94965128237162e-10,0.961052360578952,8.92883605991989e-12,0.956544213127303,2.80050636430365e-08
ZNF70,1.23051284089537,2.61689953173694e-07,0.828872797574717,0.000389267148808843,0.832992623399843,0.000516346979937341
ZNF703,1.20112302266925,0.00124272022387656,0.334565474816604,0.32311920810301,0.39150007427064,0.275288734134784
ZNF710,1.3870708547061,4.60261397158974e-07,0.794461825235497,0.000281967696926632,0.848677499183248,0.000653086910682982
ZNF713,1.76442024551753,8.75459142883878e-07,0.855612879752743,4.87135783687198e-05,0.916689910732662,0.000102147886263999
ZNF714,1.03761838375345,0.000166685630443486,0.504530448088966,0.0730166141162558,0.512153659976146,0.0700182509226335
ZNF717,1.35721499920892,9.79883679719063e-08,0.832270208819064,0.00168229581460545,0.808796370289573,0.00256107235033348
ZNF718,1.1958619825353,2.16605293867376e-06,0.786182010880639,0.000703900381164511,0.750598510654152,0.00179762493972958
ZNF750,1.15131490899219,0.000400392096521113,0.543220337259043,0.172351720393347,0.380630232039262,0.362143391589393
ZNF782,1.09622421534132,3.03573095932831e-07,0.768923053780066,8.54877225808797e-05,0.741044663454811,0.000179577151920043
ZNF785,1.0744328623172,2.12915295138337e-06,0.730393753598311,0.000110443208118376,0.731467860519428,0.000269862789415788
ZNF814,1.270696664209,1.04958453064156e-07,0.869666834851081,0.000233977051828959,0.839252337409931,0.000736297026912808
ZNF841,1.1405911841985,2.80579940411698e-06,0.760072842229736,0.000600974515923752,0.754244011155846,0.00109387769863234
ZNF883,1.40989989771182,7.28302448041029e-06,0.87579090890337,0.0060518783202535,0.922433069287005,0.00529866786750203
ZNF90,1.08937522706823,6.43700479608497e-06,0.905174300536036,7.29228887311248e-05,0.89732519192283,0.000514117403400652
ZNF91,1.05248219457317,3.87469555966826e-05,0.487610709784298,0.050901735037901,0.481118531013645,0.0609153569022046
ZNRF2,1.11806917238932,1.49861092818611e-07,0.76182234381699,0.00017226525533125,0.786225738892999,0.000427045842262136
ZRANB3,1.18065134357364,8.44506864089665e-08,0.99970773112103,2.47406757609236e-06,0.984669480308717,2.01771417578041e-05
ZSCAN2,1.00798568007231,1.5968898429541e-09,0.952683024436083,6.47890521367533e-11,0.942683056464966,7.2642620987062e-08
ZSWIM4,1.00002224739759,5.19247806143284e-06,0.770094408661814,0.00012798081680692,0.797329188739852,0.000452873258281579
