,logFC,t,P.Value,adj.P.Val,B,direction
PCGF5,-0.835631127247156,-8.56560969546902,3.78021551256548e-16,1.20796499622499e-15,25.1552573052745,no DE
SMNDC1,0.565688019270796,8.55988481761186,3.93790545535237e-16,1.25620050769421e-15,25.139175047107,no DE
SMARCD2,0.793546472046468,8.56259411099122,3.86248347041375e-16,1.23304538394706e-15,25.1374705490754,no DE
CNIH2,2.26460370027089,8.44550346796923,8.87827059815139e-16,2.77984065487966e-15,25.1271662915028,up
PCMTD1,-0.741633918001763,-8.55389771392415,4.10978504655715e-16,1.30910955182641e-15,25.0775861912597,no DE
HMCN1,-1.82813820271367,-8.51977092410636,5.24110331113012e-16,1.66095606390625e-15,25.0691860742527,down
CHERP,0.72888341852245,8.55282286507637,4.14141901419854e-16,1.31886400442397e-15,25.0649854868217,no DE
HLA-DRB6,-2.70451807147441,-8.51136468269548,5.5641017575901e-16,1.76203309847063e-15,25.06483472204,down
BID,1.10107050431363,8.54377144929583,4.41755227346944e-16,1.40577096499476e-15,25.0314118679118,up
RSPH4A,-3.23967484549557,-8.41689664663143,1.0868370728694e-15,3.38588554538056e-15,25.0303061484025,down
DHCR24,-1.09484661477886,-8.53872776474433,4.57924782342178e-16,1.45616061942257e-15,25.0296006129712,down
ZNF202,0.774377091511827,8.49869209603072,6.08861762238519e-16,1.92206989996109e-15,25.0003333628442,no DE
DSC1,4.91824843960194,8.42048078050789,1.05966789209993e-15,3.30282150168495e-15,24.9917775671838,up
RAD21,0.65005714400368,8.53768316982165,4.61346168242941e-16,1.46668277322957e-15,24.986847771615,no DE
HOXD11,8.41263246958319,8.42415576835908,1.03250781287551e-15,3.22047630586996e-15,24.9848187751702,up
WDR70,0.858481434686249,8.52692215739179,4.98098625575216e-16,1.580442342983e-15,24.9705803150858,no DE
WDR38,-4.11838285743505,-8.40455350989585,1.18578412356192e-15,3.68709609242947e-15,24.9632741231775,down
ITGA2,1.48424945638347,8.53715758066084,4.63077198256263e-16,1.47182723539344e-15,24.9526492748898,up
RNF26,0.775351284015149,8.53634077253107,4.65780125750282e-16,1.47933673247789e-15,24.9495246480669,no DE
TUG1,0.749415035630665,8.53510595769462,4.69895967594231e-16,1.49204552125101e-15,24.9452160361766,no DE
